train_no,origine_iata,destination_iata,bande,n_ouvert,ferme,n_ferme,rouvre
6169,FRPLY,FRNIC,bascule,0,0,1,1
6169,FRPLY,FRNIC,derniers_jours,2,0,0,0
6169,FRPLY,FRNIC,imminent,2,0,2,0
6169,FRPLY,FRNIC,moyen,3,0,1,1
6169,FRPLY,FRNIC,proche,3,1,7,1
6169,FRPLY,FRTLN,bascule,0,0,1,1
6169,FRPLY,FRTLN,derniers_jours,2,0,0,0
6169,FRPLY,FRTLN,imminent,2,0,2,0
6169,FRPLY,FRTLN,moyen,3,0,1,1
6169,FRPLY,FRTLN,proche,3,1,7,1
6169,FRPLY,FRXAT,bascule,0,0,1,1
6169,FRPLY,FRXAT,derniers_jours,2,0,0,0
6169,FRPLY,FRXAT,imminent,2,0,2,0
6169,FRPLY,FRXAT,moyen,3,0,1,1
6169,FRPLY,FRXAT,proche,3,1,7,1
6169,FRPLY,FRXRS,bascule,0,0,1,1
6169,FRPLY,FRXRS,derniers_jours,2,0,0,0
6169,FRPLY,FRXRS,imminent,2,0,2,0
6169,FRPLY,FRXRS,moyen,3,0,1,1
6169,FRPLY,FRXRS,proche,3,1,7,1
6169,FRTLN,FRJCA,bascule,1,0,0,0
6169,FRTLN,FRJCA,derniers_jours,2,0,0,0
6169,FRTLN,FRJCA,imminent,4,0,0,0
6169,FRTLN,FRJCA,moyen,3,0,1,1
6169,FRTLN,FRJCA,proche,5,0,5,2
6169,FRTLN,FRNIC,bascule,1,0,0,0
6169,FRTLN,FRNIC,derniers_jours,2,0,0,0
6169,FRTLN,FRNIC,imminent,4,0,0,0
6169,FRTLN,FRNIC,moyen,3,0,1,1
6169,FRTLN,FRNIC,proche,5,0,5,2
6169,FRTLN,FRXAT,bascule,1,0,0,0
6169,FRTLN,FRXAT,derniers_jours,2,0,0,0
6169,FRTLN,FRXAT,imminent,4,0,0,0
6169,FRTLN,FRXAT,moyen,3,0,1,1
6169,FRTLN,FRXAT,proche,5,0,5,2
6169,FRTLN,FRXRS,bascule,1,0,0,0
6169,FRTLN,FRXRS,derniers_jours,2,0,0,0
6169,FRTLN,FRXRS,imminent,4,0,0,0
6169,FRTLN,FRXRS,moyen,3,0,1,1
6169,FRTLN,FRXRS,proche,5,0,5,2
6169,FRXAT,FRNIC,bascule,1,0,0,0
6169,FRXAT,FRNIC,derniers_jours,2,0,0,0
6169,FRXAT,FRNIC,imminent,4,0,0,0
6169,FRXAT,FRNIC,moyen,3,0,1,1
6169,FRXAT,FRNIC,proche,5,0,5,2
6169,FRXRS,FRJCA,bascule,1,0,0,0
6169,FRXRS,FRJCA,derniers_jours,2,0,0,0
6169,FRXRS,FRJCA,imminent,4,0,0,0
6169,FRXRS,FRJCA,moyen,3,0,1,1
6169,FRXRS,FRJCA,proche,5,0,5,2
6169,FRXRS,FRNIC,bascule,1,0,0,0
6169,FRXRS,FRNIC,derniers_jours,2,0,0,0
6169,FRXRS,FRNIC,imminent,4,0,0,0
6169,FRXRS,FRNIC,moyen,3,0,1,1
6169,FRXRS,FRNIC,proche,5,0,5,2
6169,FRXRS,FRXAT,bascule,1,0,0,0
6169,FRXRS,FRXAT,derniers_jours,2,0,0,0
6169,FRXRS,FRXAT,imminent,4,0,0,0
6169,FRXRS,FRXAT,moyen,3,0,1,1
6169,FRXRS,FRXAT,proche,5,0,5,2
6170,FRAVG,FRPLY,bascule,0,0,3,0
6170,FRAVG,FRPLY,derniers_jours,0,0,9,0
6170,FRAVG,FRPLY,imminent,2,0,12,0
6170,FRAVG,FRPLY,intervalle,0,0,3,0
6170,FRAVG,FRPLY,moyen,0,0,21,0
6170,FRAVG,FRPLY,proche,0,0,35,0
6170,FRJCA,FRAVG,bascule,0,0,3,0
6170,FRJCA,FRAVG,derniers_jours,0,0,9,0
6170,FRJCA,FRAVG,imminent,2,0,12,0
6170,FRJCA,FRAVG,intervalle,0,0,3,0
6170,FRJCA,FRAVG,moyen,0,0,21,0
6170,FRJCA,FRAVG,proche,0,0,35,0
6170,FRJCA,FRPLY,bascule,0,0,3,0
6170,FRJCA,FRPLY,derniers_jours,0,0,9,0
6170,FRJCA,FRPLY,imminent,2,0,12,0
6170,FRJCA,FRPLY,intervalle,0,0,3,0
6170,FRJCA,FRPLY,moyen,0,0,21,0
6170,FRJCA,FRPLY,proche,0,0,35,0
6170,FRJCA,FRTLN,bascule,3,0,0,0
6170,FRJCA,FRTLN,derniers_jours,8,0,1,1
6170,FRJCA,FRTLN,imminent,14,0,0,0
6170,FRJCA,FRTLN,intervalle,3,0,0,0
6170,FRJCA,FRTLN,moyen,3,0,18,3
6170,FRJCA,FRTLN,proche,16,0,19,5
6170,FRJCA,FRXSK,bascule,3,0,0,0
6170,FRJCA,FRXSK,derniers_jours,8,0,1,1
6170,FRJCA,FRXSK,imminent,14,0,0,0
6170,FRJCA,FRXSK,intervalle,3,0,0,0
6170,FRJCA,FRXSK,moyen,3,0,18,3
6170,FRJCA,FRXSK,proche,16,0,19,5
6170,FRNIC,FRAVG,bascule,0,0,3,0
6170,FRNIC,FRAVG,derniers_jours,0,0,9,0
6170,FRNIC,FRAVG,imminent,2,0,12,0
6170,FRNIC,FRAVG,intervalle,0,0,3,0
6170,FRNIC,FRAVG,moyen,0,0,21,0
6170,FRNIC,FRAVG,proche,0,0,35,0
6170,FRNIC,FRJCA,bascule,3,0,0,0
6170,FRNIC,FRJCA,derniers_jours,8,0,1,1
6170,FRNIC,FRJCA,imminent,14,0,0,0
6170,FRNIC,FRJCA,intervalle,3,0,0,0
6170,FRNIC,FRJCA,moyen,3,0,18,3
6170,FRNIC,FRJCA,proche,16,0,19,5
6170,FRNIC,FRPLY,bascule,0,0,3,0
6170,FRNIC,FRPLY,derniers_jours,0,0,9,0
6170,FRNIC,FRPLY,imminent,2,0,12,0
6170,FRNIC,FRPLY,intervalle,0,0,3,0
6170,FRNIC,FRPLY,moyen,0,0,21,0
6170,FRNIC,FRPLY,proche,0,0,35,0
6170,FRNIC,FRTLN,bascule,3,0,0,0
6170,FRNIC,FRTLN,derniers_jours,8,0,1,1
6170,FRNIC,FRTLN,imminent,14,0,0,0
6170,FRNIC,FRTLN,intervalle,3,0,0,0
6170,FRNIC,FRTLN,moyen,3,0,18,3
6170,FRNIC,FRTLN,proche,16,0,19,5
6170,FRNIC,FRXAT,bascule,3,0,0,0
6170,FRNIC,FRXAT,derniers_jours,8,0,1,1
6170,FRNIC,FRXAT,imminent,14,0,0,0
6170,FRNIC,FRXAT,intervalle,3,0,0,0
6170,FRNIC,FRXAT,moyen,3,0,18,3
6170,FRNIC,FRXAT,proche,16,0,19,5
6170,FRNIC,FRXSK,bascule,3,0,0,0
6170,FRNIC,FRXSK,derniers_jours,8,0,1,1
6170,FRNIC,FRXSK,imminent,14,0,0,0
6170,FRNIC,FRXSK,intervalle,3,0,0,0
6170,FRNIC,FRXSK,moyen,3,0,18,3
6170,FRNIC,FRXSK,proche,16,0,19,5
6170,FRTLN,FRAVG,bascule,0,0,3,0
6170,FRTLN,FRAVG,derniers_jours,0,0,9,0
6170,FRTLN,FRAVG,imminent,2,0,12,0
6170,FRTLN,FRAVG,intervalle,0,0,3,0
6170,FRTLN,FRAVG,moyen,0,0,21,0
6170,FRTLN,FRAVG,proche,0,0,35,0
6170,FRTLN,FRPLY,bascule,0,0,3,0
6170,FRTLN,FRPLY,derniers_jours,0,0,9,0
6170,FRTLN,FRPLY,imminent,2,0,12,0
6170,FRTLN,FRPLY,intervalle,0,0,3,0
6170,FRTLN,FRPLY,moyen,0,0,21,0
6170,FRTLN,FRPLY,proche,0,0,35,0
6170,FRXAT,FRAVG,bascule,0,0,3,0
6170,FRXAT,FRAVG,derniers_jours,0,0,9,0
6170,FRXAT,FRAVG,imminent,2,0,12,0
6170,FRXAT,FRAVG,intervalle,0,0,3,0
6170,FRXAT,FRAVG,moyen,0,0,21,0
6170,FRXAT,FRAVG,proche,0,0,35,0
6170,FRXAT,FRJCA,bascule,3,0,0,0
6170,FRXAT,FRJCA,derniers_jours,8,0,1,1
6170,FRXAT,FRJCA,imminent,14,0,0,0
6170,FRXAT,FRJCA,intervalle,3,0,0,0
6170,FRXAT,FRJCA,moyen,3,0,18,3
6170,FRXAT,FRJCA,proche,16,0,19,5
6170,FRXAT,FRPLY,bascule,0,0,3,0
6170,FRXAT,FRPLY,derniers_jours,0,0,9,0
6170,FRXAT,FRPLY,imminent,2,0,12,0
6170,FRXAT,FRPLY,intervalle,0,0,3,0
6170,FRXAT,FRPLY,moyen,0,0,21,0
6170,FRXAT,FRPLY,proche,0,0,35,0
6170,FRXAT,FRTLN,bascule,3,0,0,0
6170,FRXAT,FRTLN,derniers_jours,8,0,1,1
6170,FRXAT,FRTLN,imminent,14,0,0,0
6170,FRXAT,FRTLN,intervalle,3,0,0,0
6170,FRXAT,FRTLN,moyen,3,0,18,3
6170,FRXAT,FRTLN,proche,16,0,19,5
6170,FRXAT,FRXSK,bascule,3,0,0,0
6170,FRXAT,FRXSK,derniers_jours,8,0,1,1
6170,FRXAT,FRXSK,imminent,14,0,0,0
6170,FRXAT,FRXSK,intervalle,3,0,0,0
6170,FRXAT,FRXSK,moyen,3,0,18,3
6170,FRXAT,FRXSK,proche,16,0,19,5
6170,FRXSK,FRAVG,bascule,0,0,3,0
6170,FRXSK,FRAVG,derniers_jours,0,0,9,0
6170,FRXSK,FRAVG,imminent,2,0,12,0
6170,FRXSK,FRAVG,intervalle,0,0,3,0
6170,FRXSK,FRAVG,moyen,0,0,21,0
6170,FRXSK,FRAVG,proche,0,0,35,0
6170,FRXSK,FRPLY,bascule,0,0,3,0
6170,FRXSK,FRPLY,derniers_jours,0,0,9,0
6170,FRXSK,FRPLY,imminent,2,0,12,0
6170,FRXSK,FRPLY,intervalle,0,0,3,0
6170,FRXSK,FRPLY,moyen,0,0,21,0
6170,FRXSK,FRPLY,proche,0,0,35,0
6170,FRXSK,FRTLN,bascule,0,0,3,0
6170,FRXSK,FRTLN,derniers_jours,0,0,9,0
6170,FRXSK,FRTLN,imminent,2,0,12,0
6170,FRXSK,FRTLN,intervalle,0,0,3,0
6170,FRXSK,FRTLN,moyen,0,0,21,0
6170,FRXSK,FRTLN,proche,0,0,35,0
6171,FRAVG,FRJCA,imminent,2,0,0,0
6171,FRAVG,FRJCA,proche,3,0,0,0
6171,FRAVG,FRNIC,imminent,2,0,0,0
6171,FRAVG,FRNIC,proche,3,0,0,0
6171,FRAVG,FRTLN,imminent,2,0,0,0
6171,FRAVG,FRTLN,proche,3,0,0,0
6171,FRAVG,FRXAT,imminent,2,0,0,0
6171,FRAVG,FRXAT,proche,3,0,0,0
6171,FRAVG,FRXSK,imminent,2,0,0,0
6171,FRAVG,FRXSK,proche,3,0,0,0
6171,FRJCA,FRNIC,imminent,2,0,0,0
6171,FRJCA,FRNIC,proche,3,0,0,0
6171,FRJCA,FRXAT,imminent,2,0,0,0
6171,FRJCA,FRXAT,proche,3,0,0,0
6171,FRPLY,FRAVG,imminent,2,0,0,0
6171,FRPLY,FRAVG,proche,3,0,0,0
6171,FRPLY,FRJCA,imminent,2,0,0,0
6171,FRPLY,FRJCA,proche,3,0,0,0
6171,FRPLY,FRNIC,imminent,2,0,0,0
6171,FRPLY,FRNIC,proche,3,0,0,0
6171,FRPLY,FRTLN,imminent,2,0,0,0
6171,FRPLY,FRTLN,proche,3,0,0,0
6171,FRPLY,FRXAT,imminent,2,0,0,0
6171,FRPLY,FRXAT,proche,3,0,0,0
6171,FRPLY,FRXSK,imminent,2,0,0,0
6171,FRPLY,FRXSK,proche,3,0,0,0
6171,FRTLN,FRJCA,imminent,2,0,0,0
6171,FRTLN,FRJCA,proche,3,0,0,0
6171,FRTLN,FRNIC,imminent,2,0,0,0
6171,FRTLN,FRNIC,proche,3,0,0,0
6171,FRTLN,FRXAT,imminent,2,0,0,0
6171,FRTLN,FRXAT,proche,3,0,0,0
6171,FRTLN,FRXSK,imminent,2,0,0,0
6171,FRTLN,FRXSK,proche,3,0,0,0
6171,FRXAT,FRNIC,imminent,2,0,0,0
6171,FRXAT,FRNIC,proche,3,0,0,0
6171,FRXSK,FRJCA,imminent,2,0,0,0
6171,FRXSK,FRJCA,proche,3,0,0,0
6171,FRXSK,FRNIC,imminent,2,0,0,0
6171,FRXSK,FRNIC,proche,3,0,0,0
6171,FRXSK,FRXAT,imminent,2,0,0,0
6171,FRXSK,FRXAT,proche,3,0,0,0
6172,FRAVG,FRPLY,bascule,0,0,1,0
6172,FRAVG,FRPLY,derniers_jours,0,0,1,0
6172,FRAVG,FRPLY,imminent,0,0,2,0
6172,FRAVG,FRPLY,intervalle,0,0,1,0
6172,FRAVG,FRPLY,moyen,0,0,5,0
6172,FRAVG,FRPLY,proche,0,0,5,0
6172,FRJCA,FRAVG,bascule,0,0,1,0
6172,FRJCA,FRAVG,derniers_jours,0,0,1,0
6172,FRJCA,FRAVG,imminent,0,0,2,0
6172,FRJCA,FRAVG,intervalle,0,0,1,0
6172,FRJCA,FRAVG,moyen,0,0,5,0
6172,FRJCA,FRAVG,proche,0,0,5,0
6172,FRJCA,FRPLY,bascule,0,0,1,0
6172,FRJCA,FRPLY,derniers_jours,0,0,1,0
6172,FRJCA,FRPLY,imminent,0,0,2,0
6172,FRJCA,FRPLY,intervalle,0,0,1,0
6172,FRJCA,FRPLY,moyen,0,0,5,0
6172,FRJCA,FRPLY,proche,0,0,5,0
6172,FRJCA,FRTLN,bascule,1,0,0,0
6172,FRJCA,FRTLN,derniers_jours,1,0,0,0
6172,FRJCA,FRTLN,imminent,2,0,0,0
6172,FRJCA,FRTLN,intervalle,1,0,0,0
6172,FRJCA,FRTLN,moyen,5,0,0,0
6172,FRJCA,FRTLN,proche,5,0,0,0
6172,FRJCA,FRXSK,bascule,1,0,0,0
6172,FRJCA,FRXSK,derniers_jours,1,0,0,0
6172,FRJCA,FRXSK,imminent,2,0,0,0
6172,FRJCA,FRXSK,intervalle,1,0,0,0
6172,FRJCA,FRXSK,moyen,5,0,0,0
6172,FRJCA,FRXSK,proche,5,0,0,0
6172,FRNIC,FRAVG,bascule,0,0,1,0
6172,FRNIC,FRAVG,derniers_jours,0,0,1,0
6172,FRNIC,FRAVG,imminent,0,0,2,0
6172,FRNIC,FRAVG,intervalle,0,0,1,0
6172,FRNIC,FRAVG,moyen,0,0,5,0
6172,FRNIC,FRAVG,proche,0,0,5,0
6172,FRNIC,FRJCA,bascule,1,0,0,0
6172,FRNIC,FRJCA,derniers_jours,1,0,0,0
6172,FRNIC,FRJCA,imminent,2,0,0,0
6172,FRNIC,FRJCA,intervalle,1,0,0,0
6172,FRNIC,FRJCA,moyen,5,0,0,0
6172,FRNIC,FRJCA,proche,5,0,0,0
6172,FRNIC,FRPLY,bascule,0,0,1,0
6172,FRNIC,FRPLY,derniers_jours,0,0,1,0
6172,FRNIC,FRPLY,imminent,0,0,2,0
6172,FRNIC,FRPLY,intervalle,0,0,1,0
6172,FRNIC,FRPLY,moyen,0,0,5,0
6172,FRNIC,FRPLY,proche,0,0,5,0
6172,FRNIC,FRTLN,bascule,1,0,0,0
6172,FRNIC,FRTLN,derniers_jours,1,0,0,0
6172,FRNIC,FRTLN,imminent,2,0,0,0
6172,FRNIC,FRTLN,intervalle,1,0,0,0
6172,FRNIC,FRTLN,moyen,5,0,0,0
6172,FRNIC,FRTLN,proche,5,0,0,0
6172,FRNIC,FRXAT,bascule,1,0,0,0
6172,FRNIC,FRXAT,derniers_jours,1,0,0,0
6172,FRNIC,FRXAT,imminent,2,0,0,0
6172,FRNIC,FRXAT,intervalle,1,0,0,0
6172,FRNIC,FRXAT,moyen,5,0,0,0
6172,FRNIC,FRXAT,proche,5,0,0,0
6172,FRNIC,FRXSK,bascule,1,0,0,0
6172,FRNIC,FRXSK,derniers_jours,1,0,0,0
6172,FRNIC,FRXSK,imminent,2,0,0,0
6172,FRNIC,FRXSK,intervalle,1,0,0,0
6172,FRNIC,FRXSK,moyen,5,0,0,0
6172,FRNIC,FRXSK,proche,5,0,0,0
6172,FRTLN,FRAVG,bascule,0,0,1,0
6172,FRTLN,FRAVG,derniers_jours,0,0,1,0
6172,FRTLN,FRAVG,imminent,0,0,2,0
6172,FRTLN,FRAVG,intervalle,0,0,1,0
6172,FRTLN,FRAVG,moyen,0,0,5,0
6172,FRTLN,FRAVG,proche,0,0,5,0
6172,FRTLN,FRPLY,bascule,0,0,1,0
6172,FRTLN,FRPLY,derniers_jours,0,0,1,0
6172,FRTLN,FRPLY,imminent,0,0,2,0
6172,FRTLN,FRPLY,intervalle,0,0,1,0
6172,FRTLN,FRPLY,moyen,0,0,5,0
6172,FRTLN,FRPLY,proche,0,0,5,0
6172,FRXAT,FRAVG,bascule,0,0,1,0
6172,FRXAT,FRAVG,derniers_jours,0,0,1,0
6172,FRXAT,FRAVG,imminent,0,0,2,0
6172,FRXAT,FRAVG,intervalle,0,0,1,0
6172,FRXAT,FRAVG,moyen,0,0,5,0
6172,FRXAT,FRAVG,proche,0,0,5,0
6172,FRXAT,FRJCA,bascule,1,0,0,0
6172,FRXAT,FRJCA,derniers_jours,1,0,0,0
6172,FRXAT,FRJCA,imminent,2,0,0,0
6172,FRXAT,FRJCA,intervalle,1,0,0,0
6172,FRXAT,FRJCA,moyen,5,0,0,0
6172,FRXAT,FRJCA,proche,5,0,0,0
6172,FRXAT,FRPLY,bascule,0,0,1,0
6172,FRXAT,FRPLY,derniers_jours,0,0,1,0
6172,FRXAT,FRPLY,imminent,0,0,2,0
6172,FRXAT,FRPLY,intervalle,0,0,1,0
6172,FRXAT,FRPLY,moyen,0,0,5,0
6172,FRXAT,FRPLY,proche,0,0,5,0
6172,FRXAT,FRTLN,bascule,1,0,0,0
6172,FRXAT,FRTLN,derniers_jours,1,0,0,0
6172,FRXAT,FRTLN,imminent,2,0,0,0
6172,FRXAT,FRTLN,intervalle,1,0,0,0
6172,FRXAT,FRTLN,moyen,5,0,0,0
6172,FRXAT,FRTLN,proche,5,0,0,0
6172,FRXAT,FRXSK,bascule,1,0,0,0
6172,FRXAT,FRXSK,derniers_jours,1,0,0,0
6172,FRXAT,FRXSK,imminent,2,0,0,0
6172,FRXAT,FRXSK,intervalle,1,0,0,0
6172,FRXAT,FRXSK,moyen,5,0,0,0
6172,FRXAT,FRXSK,proche,5,0,0,0
6172,FRXSK,FRAVG,bascule,0,0,1,0
6172,FRXSK,FRAVG,derniers_jours,0,0,1,0
6172,FRXSK,FRAVG,imminent,0,0,2,0
6172,FRXSK,FRAVG,intervalle,0,0,1,0
6172,FRXSK,FRAVG,moyen,0,0,5,0
6172,FRXSK,FRAVG,proche,0,0,5,0
6172,FRXSK,FRPLY,bascule,0,0,1,0
6172,FRXSK,FRPLY,derniers_jours,0,0,1,0
6172,FRXSK,FRPLY,imminent,0,0,2,0
6172,FRXSK,FRPLY,intervalle,0,0,1,0
6172,FRXSK,FRPLY,moyen,0,0,5,0
6172,FRXSK,FRPLY,proche,0,0,5,0
6172,FRXSK,FRTLN,bascule,0,0,1,0
6172,FRXSK,FRTLN,derniers_jours,0,0,1,0
6172,FRXSK,FRTLN,imminent,0,0,2,0
6172,FRXSK,FRTLN,intervalle,0,0,1,0
6172,FRXSK,FRTLN,moyen,0,0,5,0
6172,FRXSK,FRTLN,proche,0,0,5,0
6173,FRAVG,FRJCA,bascule,0,0,3,3
6173,FRAVG,FRJCA,derniers_jours,9,0,0,0
6173,FRAVG,FRJCA,imminent,6,2,8,1
6173,FRAVG,FRJCA,intervalle,0,0,3,0
6173,FRAVG,FRJCA,moyen,5,0,16,0
6173,FRAVG,FRJCA,proche,12,1,23,3
6173,FRAVG,FRNIC,bascule,0,0,3,3
6173,FRAVG,FRNIC,derniers_jours,9,0,0,0
6173,FRAVG,FRNIC,imminent,6,2,8,1
6173,FRAVG,FRNIC,intervalle,0,0,3,0
6173,FRAVG,FRNIC,moyen,5,0,16,0
6173,FRAVG,FRNIC,proche,12,1,23,3
6173,FRAVG,FRTLN,bascule,0,0,3,3
6173,FRAVG,FRTLN,derniers_jours,9,0,0,0
6173,FRAVG,FRTLN,imminent,6,2,8,1
6173,FRAVG,FRTLN,intervalle,0,0,3,0
6173,FRAVG,FRTLN,moyen,5,0,16,0
6173,FRAVG,FRTLN,proche,12,1,23,3
6173,FRAVG,FRXAT,bascule,0,0,3,3
6173,FRAVG,FRXAT,derniers_jours,9,0,0,0
6173,FRAVG,FRXAT,imminent,6,2,8,1
6173,FRAVG,FRXAT,intervalle,0,0,3,0
6173,FRAVG,FRXAT,moyen,5,0,16,0
6173,FRAVG,FRXAT,proche,12,1,23,3
6173,FRAVG,FRXSK,bascule,0,0,3,3
6173,FRAVG,FRXSK,derniers_jours,9,0,0,0
6173,FRAVG,FRXSK,imminent,6,2,8,1
6173,FRAVG,FRXSK,intervalle,0,0,3,0
6173,FRAVG,FRXSK,moyen,5,0,16,0
6173,FRAVG,FRXSK,proche,12,1,23,3
6173,FRJCA,FRNIC,bascule,0,0,3,3
6173,FRJCA,FRNIC,derniers_jours,9,0,0,0
6173,FRJCA,FRNIC,imminent,6,1,8,1
6173,FRJCA,FRNIC,intervalle,0,0,21,1
6173,FRJCA,FRNIC,lointain,0,0,102,0
6173,FRJCA,FRNIC,moyen,5,0,44,0
6173,FRJCA,FRNIC,ouverture,0,0,9,0
6173,FRJCA,FRNIC,plateau,0,0,48,0
6173,FRJCA,FRNIC,proche,13,1,22,3
6173,FRJCA,FRNIC,relance,0,0,3,0
6173,FRJCA,FRXAT,bascule,0,0,3,3
6173,FRJCA,FRXAT,derniers_jours,9,0,0,0
6173,FRJCA,FRXAT,imminent,6,1,8,1
6173,FRJCA,FRXAT,intervalle,0,0,21,1
6173,FRJCA,FRXAT,lointain,0,0,102,0
6173,FRJCA,FRXAT,moyen,5,0,44,0
6173,FRJCA,FRXAT,ouverture,0,0,9,0
6173,FRJCA,FRXAT,plateau,0,0,48,0
6173,FRJCA,FRXAT,proche,13,1,22,3
6173,FRJCA,FRXAT,relance,0,0,3,0
6173,FRMSC,FRJCA,intervalle,0,0,18,0
6173,FRMSC,FRJCA,lointain,0,0,102,0
6173,FRMSC,FRJCA,moyen,0,0,28,0
6173,FRMSC,FRJCA,ouverture,0,0,9,0
6173,FRMSC,FRJCA,plateau,0,0,48,0
6173,FRMSC,FRJCA,relance,0,0,3,0
6173,FRMSC,FRNIC,intervalle,0,0,18,0
6173,FRMSC,FRNIC,lointain,0,0,102,0
6173,FRMSC,FRNIC,moyen,0,0,28,0
6173,FRMSC,FRNIC,ouverture,0,0,9,0
6173,FRMSC,FRNIC,plateau,0,0,48,0
6173,FRMSC,FRNIC,relance,0,0,3,0
6173,FRMSC,FRTLN,intervalle,0,0,18,0
6173,FRMSC,FRTLN,lointain,0,0,102,0
6173,FRMSC,FRTLN,moyen,0,0,28,0
6173,FRMSC,FRTLN,ouverture,0,0,9,0
6173,FRMSC,FRTLN,plateau,0,0,48,0
6173,FRMSC,FRTLN,relance,0,0,3,0
6173,FRMSC,FRXAT,intervalle,0,0,18,0
6173,FRMSC,FRXAT,lointain,0,0,102,0
6173,FRMSC,FRXAT,moyen,0,0,28,0
6173,FRMSC,FRXAT,ouverture,0,0,9,0
6173,FRMSC,FRXAT,plateau,0,0,48,0
6173,FRMSC,FRXAT,relance,0,0,3,0
6173,FRMSC,FRXSK,intervalle,0,0,18,0
6173,FRMSC,FRXSK,lointain,0,0,102,0
6173,FRMSC,FRXSK,moyen,0,0,28,0
6173,FRMSC,FRXSK,ouverture,0,0,9,0
6173,FRMSC,FRXSK,plateau,0,0,48,0
6173,FRMSC,FRXSK,relance,0,0,3,0
6173,FRPLY,FRAVG,bascule,0,0,3,3
6173,FRPLY,FRAVG,derniers_jours,9,0,0,0
6173,FRPLY,FRAVG,imminent,10,0,4,1
6173,FRPLY,FRAVG,intervalle,0,0,3,0
6173,FRPLY,FRAVG,moyen,5,0,16,0
6173,FRPLY,FRAVG,proche,13,0,22,3
6173,FRPLY,FRJCA,bascule,0,0,3,3
6173,FRPLY,FRJCA,derniers_jours,9,0,0,0
6173,FRPLY,FRJCA,imminent,6,2,8,1
6173,FRPLY,FRJCA,intervalle,0,0,21,1
6173,FRPLY,FRJCA,lointain,0,0,102,0
6173,FRPLY,FRJCA,moyen,5,0,44,0
6173,FRPLY,FRJCA,ouverture,0,0,9,0
6173,FRPLY,FRJCA,plateau,0,0,48,0
6173,FRPLY,FRJCA,proche,13,1,22,3
6173,FRPLY,FRJCA,relance,0,0,3,0
6173,FRPLY,FRMSC,intervalle,0,0,18,1
6173,FRPLY,FRMSC,lointain,1,1,104,1
6173,FRPLY,FRMSC,moyen,0,0,28,0
6173,FRPLY,FRMSC,ouverture,0,0,10,0
6173,FRPLY,FRMSC,plateau,0,0,51,0
6173,FRPLY,FRMSC,relance,0,0,3,0
6173,FRPLY,FRNIC,bascule,0,0,3,3
6173,FRPLY,FRNIC,derniers_jours,9,0,0,0
6173,FRPLY,FRNIC,imminent,6,2,8,1
6173,FRPLY,FRNIC,intervalle,0,0,21,1
6173,FRPLY,FRNIC,lointain,0,0,102,0
6173,FRPLY,FRNIC,moyen,5,0,44,0
6173,FRPLY,FRNIC,ouverture,0,0,9,0
6173,FRPLY,FRNIC,plateau,0,0,48,0
6173,FRPLY,FRNIC,proche,13,1,22,3
6173,FRPLY,FRNIC,relance,0,0,3,0
6173,FRPLY,FRTLN,bascule,0,0,3,3
6173,FRPLY,FRTLN,derniers_jours,9,0,0,0
6173,FRPLY,FRTLN,imminent,6,2,8,1
6173,FRPLY,FRTLN,intervalle,0,0,21,1
6173,FRPLY,FRTLN,lointain,0,0,102,0
6173,FRPLY,FRTLN,moyen,5,0,44,0
6173,FRPLY,FRTLN,ouverture,0,0,9,0
6173,FRPLY,FRTLN,plateau,0,0,48,0
6173,FRPLY,FRTLN,proche,13,1,22,3
6173,FRPLY,FRTLN,relance,0,0,3,0
6173,FRPLY,FRXAT,bascule,0,0,3,3
6173,FRPLY,FRXAT,derniers_jours,9,0,0,0
6173,FRPLY,FRXAT,imminent,6,2,8,1
6173,FRPLY,FRXAT,intervalle,0,0,21,1
6173,FRPLY,FRXAT,lointain,0,0,102,0
6173,FRPLY,FRXAT,moyen,5,0,44,0
6173,FRPLY,FRXAT,ouverture,0,0,9,0
6173,FRPLY,FRXAT,plateau,0,0,48,0
6173,FRPLY,FRXAT,proche,13,1,22,3
6173,FRPLY,FRXAT,relance,0,0,3,0
6173,FRPLY,FRXSK,bascule,0,0,3,3
6173,FRPLY,FRXSK,derniers_jours,9,0,0,0
6173,FRPLY,FRXSK,imminent,6,2,8,1
6173,FRPLY,FRXSK,intervalle,0,0,21,1
6173,FRPLY,FRXSK,lointain,0,0,102,0
6173,FRPLY,FRXSK,moyen,5,0,44,0
6173,FRPLY,FRXSK,ouverture,0,0,9,0
6173,FRPLY,FRXSK,plateau,0,0,48,0
6173,FRPLY,FRXSK,proche,13,1,22,3
6173,FRPLY,FRXSK,relance,0,0,3,0
6173,FRTLN,FRJCA,bascule,0,0,3,3
6173,FRTLN,FRJCA,derniers_jours,9,0,0,0
6173,FRTLN,FRJCA,imminent,6,1,8,1
6173,FRTLN,FRJCA,intervalle,0,0,21,1
6173,FRTLN,FRJCA,lointain,0,0,102,0
6173,FRTLN,FRJCA,moyen,5,0,44,0
6173,FRTLN,FRJCA,ouverture,0,0,9,0
6173,FRTLN,FRJCA,plateau,0,0,48,0
6173,FRTLN,FRJCA,proche,13,1,22,3
6173,FRTLN,FRJCA,relance,0,0,3,0
6173,FRTLN,FRNIC,bascule,0,0,3,3
6173,FRTLN,FRNIC,derniers_jours,9,0,0,0
6173,FRTLN,FRNIC,imminent,6,1,8,1
6173,FRTLN,FRNIC,intervalle,0,0,21,1
