train_no,origine_iata,destination_iata,bande,n_ouvert,ferme,n_ferme,rouvre
68212,FRBHA,FRPFJ,bascule,0,0,1,0
68212,FRBHA,FRPFJ,derniers_jours,0,0,3,0
68212,FRBHA,FRPFJ,intervalle,0,0,7,0
68212,FRBHA,FRPFJ,ouverture,0,0,1,0
68212,FRBHA,FRPFJ,plateau,0,0,17,0
68212,FRBHA,FRPFJ,relance,0,0,1,0
68212,FRPFH,FREAJ,bascule,0,0,1,0
68212,FRPFH,FREAJ,derniers_jours,0,0,3,0
68212,FRPFH,FREAJ,intervalle,0,0,7,0
68212,FRPFH,FREAJ,ouverture,0,0,1,0
68212,FRPFH,FREAJ,plateau,0,0,17,0
68212,FRPFH,FREAJ,relance,0,0,1,0
68212,FRPFI,FREAJ,bascule,0,0,1,0
68212,FRPFI,FREAJ,derniers_jours,0,0,3,0
68212,FRPFI,FREAJ,intervalle,0,0,7,0
68212,FRPFI,FREAJ,ouverture,0,0,1,0
68212,FRPFI,FREAJ,plateau,0,0,17,0
68212,FRPFI,FREAJ,relance,0,0,1,0
68212,FRPFI,FRSHZ,bascule,0,0,1,0
68212,FRPFI,FRSHZ,derniers_jours,0,0,3,0
68212,FRPFI,FRSHZ,intervalle,0,0,7,0
68212,FRPFI,FRSHZ,ouverture,0,0,1,0
68212,FRPFI,FRSHZ,plateau,0,0,17,0
68212,FRPFI,FRSHZ,relance,0,0,1,0
68212,FRPFJ,FREAJ,bascule,0,0,1,0
68212,FRPFJ,FREAJ,derniers_jours,0,0,3,0
68212,FRPFJ,FREAJ,intervalle,0,0,7,0
68212,FRPFJ,FREAJ,ouverture,0,0,1,0
68212,FRPFJ,FREAJ,plateau,0,0,17,0
68212,FRPFJ,FREAJ,relance,0,0,1,0
68212,FRPFJ,FRSIA,bascule,0,0,1,0
68212,FRPFJ,FRSIA,derniers_jours,0,0,3,0
68212,FRPFJ,FRSIA,intervalle,0,0,7,0
68212,FRPFJ,FRSIA,ouverture,0,0,1,0
68212,FRPFJ,FRSIA,plateau,0,0,17,0
68212,FRPFJ,FRSIA,relance,0,0,1,0
68212,FRSHY,FREAJ,bascule,0,0,1,0
68212,FRSHY,FREAJ,derniers_jours,0,0,3,0
68212,FRSHY,FREAJ,intervalle,0,0,7,0
68212,FRSHY,FREAJ,ouverture,0,0,1,0
68212,FRSHY,FREAJ,plateau,0,0,17,0
68212,FRSHY,FREAJ,relance,0,0,1,0
68212,FRSHY,FRPFI,bascule,0,0,1,0
68212,FRSHY,FRPFI,derniers_jours,0,0,3,0
68212,FRSHY,FRPFI,intervalle,0,0,7,0
68212,FRSHY,FRPFI,ouverture,0,0,1,0
68212,FRSHY,FRPFI,plateau,0,0,17,0
68212,FRSHY,FRPFI,relance,0,0,1,0
68212,FRSHZ,FREAJ,bascule,0,0,1,0
68212,FRSHZ,FREAJ,derniers_jours,0,0,3,0
68212,FRSHZ,FREAJ,intervalle,0,0,7,0
68212,FRSHZ,FREAJ,ouverture,0,0,1,0
68212,FRSHZ,FREAJ,plateau,0,0,17,0
68212,FRSHZ,FREAJ,relance,0,0,1,0
68212,FRSHZ,FRPFH,bascule,0,0,1,0
68212,FRSHZ,FRPFH,derniers_jours,0,0,3,0
68212,FRSHZ,FRPFH,intervalle,0,0,7,0
68212,FRSHZ,FRPFH,ouverture,0,0,1,0
68212,FRSHZ,FRPFH,plateau,0,0,17,0
68212,FRSHZ,FRPFH,relance,0,0,1,0
68212,FRSIA,FREAJ,bascule,0,0,1,0
68212,FRSIA,FREAJ,derniers_jours,0,0,3,0
68212,FRSIA,FREAJ,intervalle,0,0,7,0
68212,FRSIA,FREAJ,ouverture,0,0,1,0
68212,FRSIA,FREAJ,plateau,0,0,17,0
68212,FRSIA,FREAJ,relance,0,0,1,0
68212,FRSIA,FRSHY,bascule,0,0,1,0
68212,FRSIA,FRSHY,derniers_jours,0,0,3,0
68212,FRSIA,FRSHY,intervalle,0,0,7,0
68212,FRSIA,FRSHY,ouverture,0,0,1,0
68212,FRSIA,FRSHY,plateau,0,0,17,0
68212,FRSIA,FRSHY,relance,0,0,1,0
68213,FREAJ,FRBHA,bascule,0,0,1,0
68213,FREAJ,FRBHA,derniers_jours,0,0,3,0
68213,FREAJ,FRBHA,intervalle,0,0,7,0
68213,FREAJ,FRBHA,ouverture,0,0,1,0
68213,FREAJ,FRBHA,plateau,0,0,17,0
68213,FREAJ,FRBHA,relance,0,0,1,0
68213,FREAJ,FRPFH,bascule,0,0,1,0
68213,FREAJ,FRPFH,derniers_jours,0,0,3,0
68213,FREAJ,FRPFH,intervalle,0,0,7,0
68213,FREAJ,FRPFH,ouverture,0,0,1,0
68213,FREAJ,FRPFH,plateau,0,0,17,0
68213,FREAJ,FRPFH,relance,0,0,1,0
68213,FREAJ,FRPFI,bascule,0,0,1,0
68213,FREAJ,FRPFI,derniers_jours,0,0,3,0
68213,FREAJ,FRPFI,intervalle,0,0,7,0
68213,FREAJ,FRPFI,ouverture,0,0,1,0
68213,FREAJ,FRPFI,plateau,0,0,17,0
68213,FREAJ,FRPFI,relance,0,0,1,0
68213,FREAJ,FRPFJ,bascule,0,0,1,0
68213,FREAJ,FRPFJ,derniers_jours,0,0,3,0
68213,FREAJ,FRPFJ,intervalle,0,0,7,0
68213,FREAJ,FRPFJ,ouverture,0,0,1,0
68213,FREAJ,FRPFJ,plateau,0,0,17,0
68213,FREAJ,FRPFJ,relance,0,0,1,0
68213,FREAJ,FRSHY,bascule,0,0,1,0
68213,FREAJ,FRSHY,derniers_jours,0,0,3,0
68213,FREAJ,FRSHY,intervalle,0,0,7,0
68213,FREAJ,FRSHY,ouverture,0,0,1,0
68213,FREAJ,FRSHY,plateau,0,0,17,0
68213,FREAJ,FRSHY,relance,0,0,1,0
68213,FREAJ,FRSHZ,bascule,0,0,1,0
68213,FREAJ,FRSHZ,derniers_jours,0,0,3,0
68213,FREAJ,FRSHZ,intervalle,0,0,7,0
68213,FREAJ,FRSHZ,ouverture,0,0,1,0
68213,FREAJ,FRSHZ,plateau,0,0,17,0
68213,FREAJ,FRSHZ,relance,0,0,1,0
68213,FREAJ,FRSIA,bascule,0,0,1,0
68213,FREAJ,FRSIA,derniers_jours,0,0,3,0
68213,FREAJ,FRSIA,intervalle,0,0,7,0
68213,FREAJ,FRSIA,ouverture,0,0,1,0
68213,FREAJ,FRSIA,plateau,0,0,17,0
68213,FREAJ,FRSIA,relance,0,0,1,0
68213,FRPFH,FRSHZ,bascule,0,0,1,0
68213,FRPFH,FRSHZ,derniers_jours,0,0,3,0
68213,FRPFH,FRSHZ,intervalle,0,0,7,0
68213,FRPFH,FRSHZ,ouverture,0,0,1,0
68213,FRPFH,FRSHZ,plateau,0,0,17,0
68213,FRPFH,FRSHZ,relance,0,0,1,0
68213,FRPFI,FRSHY,bascule,0,0,1,0
68213,FRPFI,FRSHY,derniers_jours,0,0,3,0
68213,FRPFI,FRSHY,intervalle,0,0,7,0
68213,FRPFI,FRSHY,ouverture,0,0,1,0
68213,FRPFI,FRSHY,plateau,0,0,17,0
68213,FRPFI,FRSHY,relance,0,0,1,0
68213,FRPFJ,FRBHA,bascule,0,0,1,0
68213,FRPFJ,FRBHA,derniers_jours,0,0,3,0
68213,FRPFJ,FRBHA,intervalle,0,0,7,0
68213,FRPFJ,FRBHA,ouverture,0,0,1,0
68213,FRPFJ,FRBHA,plateau,0,0,17,0
68213,FRPFJ,FRBHA,relance,0,0,1,0
68213,FRSHY,FRSIA,bascule,0,0,1,0
68213,FRSHY,FRSIA,derniers_jours,0,0,3,0
68213,FRSHY,FRSIA,intervalle,0,0,7,0
68213,FRSHY,FRSIA,ouverture,0,0,1,0
68213,FRSHY,FRSIA,plateau,0,0,17,0
68213,FRSHY,FRSIA,relance,0,0,1,0
68213,FRSHZ,FRPFI,bascule,0,0,1,0
68213,FRSHZ,FRPFI,derniers_jours,0,0,3,0
68213,FRSHZ,FRPFI,intervalle,0,0,7,0
68213,FRSHZ,FRPFI,ouverture,0,0,1,0
68213,FRSHZ,FRPFI,plateau,0,0,17,0
68213,FRSHZ,FRPFI,relance,0,0,1,0
68213,FRSIA,FRPFJ,bascule,0,0,1,0
68213,FRSIA,FRPFJ,derniers_jours,0,0,3,0
68213,FRSIA,FRPFJ,intervalle,0,0,7,0
68213,FRSIA,FRPFJ,ouverture,0,0,1,0
68213,FRSIA,FRPFJ,plateau,0,0,17,0
68213,FRSIA,FRPFJ,relance,0,0,1,0
68214,FRBHA,FREAJ,intervalle,0,0,1,0
68214,FRBHA,FREAJ,plateau,0,0,2,0
68214,FRBHA,FREAJ,relance,0,0,1,0
68214,FRBHA,FRPFJ,intervalle,0,0,1,0
68214,FRBHA,FRPFJ,plateau,0,0,2,0
68214,FRBHA,FRPFJ,relance,0,0,1,0
68214,FRPFH,FREAJ,intervalle,0,0,1,0
68214,FRPFH,FREAJ,plateau,0,0,2,0
68214,FRPFH,FREAJ,relance,0,0,1,0
68214,FRPFI,FREAJ,intervalle,0,0,1,0
68214,FRPFI,FREAJ,plateau,0,0,2,0
68214,FRPFI,FREAJ,relance,0,0,1,0
68214,FRPFI,FRSHZ,intervalle,0,0,1,0
68214,FRPFI,FRSHZ,plateau,0,0,2,0
68214,FRPFI,FRSHZ,relance,0,0,1,0
68214,FRPFJ,FREAJ,intervalle,0,0,1,0
68214,FRPFJ,FREAJ,plateau,0,0,2,0
68214,FRPFJ,FREAJ,relance,0,0,1,0
68214,FRPFJ,FRSIA,intervalle,0,0,1,0
68214,FRPFJ,FRSIA,plateau,0,0,2,0
68214,FRPFJ,FRSIA,relance,0,0,1,0
68214,FRSHY,FREAJ,intervalle,0,0,1,0
68214,FRSHY,FREAJ,plateau,0,0,2,0
68214,FRSHY,FREAJ,relance,0,0,1,0
68214,FRSHY,FRPFI,intervalle,0,0,1,0
68214,FRSHY,FRPFI,plateau,0,0,2,0
68214,FRSHY,FRPFI,relance,0,0,1,0
68214,FRSHZ,FREAJ,intervalle,0,0,1,0
68214,FRSHZ,FREAJ,plateau,0,0,2,0
68214,FRSHZ,FREAJ,relance,0,0,1,0
68214,FRSHZ,FRPFH,intervalle,0,0,1,0
68214,FRSHZ,FRPFH,plateau,0,0,2,0
68214,FRSHZ,FRPFH,relance,0,0,1,0
68214,FRSIA,FREAJ,intervalle,0,0,1,0
68214,FRSIA,FREAJ,plateau,0,0,2,0
68214,FRSIA,FREAJ,relance,0,0,1,0
68214,FRSIA,FRSHY,intervalle,0,0,1,0
68214,FRSIA,FRSHY,plateau,0,0,2,0
68214,FRSIA,FRSHY,relance,0,0,1,0
68215,FREAJ,FRBHA,intervalle,0,0,1,0
68215,FREAJ,FRBHA,plateau,0,0,2,0
68215,FREAJ,FRBHA,relance,0,0,1,0
68215,FREAJ,FRPFH,intervalle,0,0,1,0
68215,FREAJ,FRPFH,plateau,0,0,2,0
68215,FREAJ,FRPFH,relance,0,0,1,0
68215,FREAJ,FRPFI,intervalle,0,0,1,0
68215,FREAJ,FRPFI,plateau,0,0,2,0
68215,FREAJ,FRPFI,relance,0,0,1,0
68215,FREAJ,FRPFJ,intervalle,0,0,1,0
68215,FREAJ,FRPFJ,plateau,0,0,2,0
68215,FREAJ,FRPFJ,relance,0,0,1,0
68215,FREAJ,FRSHY,intervalle,0,0,1,0
68215,FREAJ,FRSHY,plateau,0,0,2,0
68215,FREAJ,FRSHY,relance,0,0,1,0
68215,FREAJ,FRSHZ,intervalle,0,0,1,0
68215,FREAJ,FRSHZ,plateau,0,0,2,0
68215,FREAJ,FRSHZ,relance,0,0,1,0
68215,FREAJ,FRSIA,intervalle,0,0,1,0
68215,FREAJ,FRSIA,plateau,0,0,2,0
68215,FREAJ,FRSIA,relance,0,0,1,0
68215,FRPFH,FRSHZ,intervalle,0,0,1,0
68215,FRPFH,FRSHZ,plateau,0,0,2,0
68215,FRPFH,FRSHZ,relance,0,0,1,0
68215,FRPFI,FRSHY,intervalle,0,0,1,0
68215,FRPFI,FRSHY,plateau,0,0,2,0
68215,FRPFI,FRSHY,relance,0,0,1,0
68215,FRPFJ,FRBHA,intervalle,0,0,1,0
68215,FRPFJ,FRBHA,plateau,0,0,2,0
68215,FRPFJ,FRBHA,relance,0,0,1,0
68215,FRSHY,FRSIA,intervalle,0,0,1,0
68215,FRSHY,FRSIA,plateau,0,0,2,0
68215,FRSHY,FRSIA,relance,0,0,1,0
68215,FRSHZ,FRPFI,intervalle,0,0,1,0
68215,FRSHZ,FRPFI,plateau,0,0,2,0
68215,FRSHZ,FRPFI,relance,0,0,1,0
68215,FRSIA,FRPFJ,intervalle,0,0,1,0
68215,FRSIA,FRPFJ,plateau,0,0,2,0
68215,FRSIA,FRPFJ,relance,0,0,1,0
68216,FRBHA,FREAJ,bascule,0,0,1,0
68216,FRBHA,FREAJ,derniers_jours,0,0,3,0
68216,FRBHA,FREAJ,intervalle,0,0,7,0
68216,FRBHA,FREAJ,ouverture,0,0,1,0
68216,FRBHA,FREAJ,plateau,0,0,17,0
68216,FRBHA,FREAJ,relance,0,0,1,0
68216,FRBHA,FRPFJ,bascule,0,0,1,0
68216,FRBHA,FRPFJ,derniers_jours,0,0,3,0
68216,FRBHA,FRPFJ,intervalle,0,0,7,0
68216,FRBHA,FRPFJ,ouverture,0,0,1,0
68216,FRBHA,FRPFJ,plateau,0,0,17,0
68216,FRBHA,FRPFJ,relance,0,0,1,0
68216,FRPFH,FREAJ,bascule,0,0,1,0
68216,FRPFH,FREAJ,derniers_jours,0,0,3,0
68216,FRPFH,FREAJ,intervalle,0,0,7,0
68216,FRPFH,FREAJ,ouverture,0,0,1,0
68216,FRPFH,FREAJ,plateau,0,0,17,0
68216,FRPFH,FREAJ,relance,0,0,1,0
68216,FRPFI,FREAJ,bascule,0,0,1,0
68216,FRPFI,FREAJ,derniers_jours,0,0,3,0
68216,FRPFI,FREAJ,intervalle,0,0,7,0
68216,FRPFI,FREAJ,ouverture,0,0,1,0
68216,FRPFI,FREAJ,plateau,0,0,17,0
68216,FRPFI,FREAJ,relance,0,0,1,0
68216,FRPFI,FRSHZ,bascule,0,0,1,0
68216,FRPFI,FRSHZ,derniers_jours,0,0,3,0
68216,FRPFI,FRSHZ,intervalle,0,0,7,0
68216,FRPFI,FRSHZ,ouverture,0,0,1,0
68216,FRPFI,FRSHZ,plateau,0,0,17,0
68216,FRPFI,FRSHZ,relance,0,0,1,0
68216,FRPFJ,FREAJ,bascule,0,0,1,0
68216,FRPFJ,FREAJ,derniers_jours,0,0,3,0
68216,FRPFJ,FREAJ,intervalle,0,0,7,0
68216,FRPFJ,FREAJ,ouverture,0,0,1,0
68216,FRPFJ,FREAJ,plateau,0,0,17,0
68216,FRPFJ,FREAJ,relance,0,0,1,0
68216,FRPFJ,FRSIA,bascule,0,0,1,0
68216,FRPFJ,FRSIA,derniers_jours,0,0,3,0
68216,FRPFJ,FRSIA,intervalle,0,0,7,0
68216,FRPFJ,FRSIA,ouverture,0,0,1,0
68216,FRPFJ,FRSIA,plateau,0,0,17,0
68216,FRPFJ,FRSIA,relance,0,0,1,0
68216,FRSHY,FREAJ,bascule,0,0,1,0
68216,FRSHY,FREAJ,derniers_jours,0,0,3,0
68216,FRSHY,FREAJ,intervalle,0,0,7,0
68216,FRSHY,FREAJ,ouverture,0,0,1,0
68216,FRSHY,FREAJ,plateau,0,0,17,0
68216,FRSHY,FREAJ,relance,0,0,1,0
68216,FRSHY,FRPFI,bascule,0,0,1,0
68216,FRSHY,FRPFI,derniers_jours,0,0,3,0
68216,FRSHY,FRPFI,intervalle,0,0,7,0
68216,FRSHY,FRPFI,ouverture,0,0,1,0
68216,FRSHY,FRPFI,plateau,0,0,17,0
68216,FRSHY,FRPFI,relance,0,0,1,0
68216,FRSHZ,FREAJ,bascule,0,0,1,0
68216,FRSHZ,FREAJ,derniers_jours,0,0,3,0
68216,FRSHZ,FREAJ,intervalle,0,0,7,0
68216,FRSHZ,FREAJ,ouverture,0,0,1,0
68216,FRSHZ,FREAJ,plateau,0,0,17,0
68216,FRSHZ,FREAJ,relance,0,0,1,0
68216,FRSHZ,FRPFH,bascule,0,0,1,0
68216,FRSHZ,FRPFH,derniers_jours,0,0,3,0
68216,FRSHZ,FRPFH,intervalle,0,0,7,0
68216,FRSHZ,FRPFH,ouverture,0,0,1,0
68216,FRSHZ,FRPFH,plateau,0,0,17,0
68216,FRSHZ,FRPFH,relance,0,0,1,0
68216,FRSIA,FREAJ,bascule,0,0,1,0
68216,FRSIA,FREAJ,derniers_jours,0,0,3,0
68216,FRSIA,FREAJ,intervalle,0,0,7,0
68216,FRSIA,FREAJ,ouverture,0,0,1,0
68216,FRSIA,FREAJ,plateau,0,0,17,0
68216,FRSIA,FREAJ,relance,0,0,1,0
68216,FRSIA,FRSHY,bascule,0,0,1,0
68216,FRSIA,FRSHY,derniers_jours,0,0,3,0
68216,FRSIA,FRSHY,intervalle,0,0,7,0
68216,FRSIA,FRSHY,ouverture,0,0,1,0
68216,FRSIA,FRSHY,plateau,0,0,17,0
68216,FRSIA,FRSHY,relance,0,0,1,0
68217,FREAJ,FRBHA,bascule,0,0,1,0
68217,FREAJ,FRBHA,derniers_jours,0,0,3,0
68217,FREAJ,FRBHA,intervalle,0,0,7,0
68217,FREAJ,FRBHA,ouverture,0,0,1,0
68217,FREAJ,FRBHA,plateau,0,0,17,0
68217,FREAJ,FRBHA,relance,0,0,1,0
68217,FREAJ,FRPFH,bascule,0,0,1,0
68217,FREAJ,FRPFH,derniers_jours,0,0,3,0
68217,FREAJ,FRPFH,intervalle,0,0,7,0
68217,FREAJ,FRPFH,ouverture,0,0,1,0
68217,FREAJ,FRPFH,plateau,0,0,17,0
68217,FREAJ,FRPFH,relance,0,0,1,0
68217,FREAJ,FRPFI,bascule,0,0,1,0
68217,FREAJ,FRPFI,derniers_jours,0,0,3,0
68217,FREAJ,FRPFI,intervalle,0,0,7,0
68217,FREAJ,FRPFI,ouverture,0,0,1,0
68217,FREAJ,FRPFI,plateau,0,0,17,0
68217,FREAJ,FRPFI,relance,0,0,1,0
68217,FREAJ,FRPFJ,bascule,0,0,1,0
68217,FREAJ,FRPFJ,derniers_jours,0,0,3,0
68217,FREAJ,FRPFJ,intervalle,0,0,7,0
68217,FREAJ,FRPFJ,ouverture,0,0,1,0
68217,FREAJ,FRPFJ,plateau,0,0,17,0
68217,FREAJ,FRPFJ,relance,0,0,1,0
68217,FREAJ,FRSHY,bascule,0,0,1,0
68217,FREAJ,FRSHY,derniers_jours,0,0,3,0
68217,FREAJ,FRSHY,intervalle,0,0,7,0
68217,FREAJ,FRSHY,ouverture,0,0,1,0
68217,FREAJ,FRSHY,plateau,0,0,17,0
68217,FREAJ,FRSHY,relance,0,0,1,0
68217,FREAJ,FRSHZ,bascule,0,0,1,0
68217,FREAJ,FRSHZ,derniers_jours,0,0,3,0
68217,FREAJ,FRSHZ,intervalle,0,0,7,0
68217,FREAJ,FRSHZ,ouverture,0,0,1,0
68217,FREAJ,FRSHZ,plateau,0,0,17,0
68217,FREAJ,FRSHZ,relance,0,0,1,0
68217,FREAJ,FRSIA,bascule,0,0,1,0
68217,FREAJ,FRSIA,derniers_jours,0,0,3,0
68217,FREAJ,FRSIA,intervalle,0,0,7,0
68217,FREAJ,FRSIA,ouverture,0,0,1,0
68217,FREAJ,FRSIA,plateau,0,0,17,0
68217,FREAJ,FRSIA,relance,0,0,1,0
68217,FRPFH,FRSHZ,bascule,0,0,1,0
68217,FRPFH,FRSHZ,derniers_jours,0,0,3,0
68217,FRPFH,FRSHZ,intervalle,0,0,7,0
68217,FRPFH,FRSHZ,ouverture,0,0,1,0
68217,FRPFH,FRSHZ,plateau,0,0,17,0
68217,FRPFH,FRSHZ,relance,0,0,1,0
68217,FRPFI,FRSHY,bascule,0,0,1,0
68217,FRPFI,FRSHY,derniers_jours,0,0,3,0
68217,FRPFI,FRSHY,intervalle,0,0,7,0
68217,FRPFI,FRSHY,ouverture,0,0,1,0
68217,FRPFI,FRSHY,plateau,0,0,17,0
68217,FRPFI,FRSHY,relance,0,0,1,0
68217,FRPFJ,FRBHA,bascule,0,0,1,0
68217,FRPFJ,FRBHA,derniers_jours,0,0,3,0
68217,FRPFJ,FRBHA,intervalle,0,0,7,0
68217,FRPFJ,FRBHA,ouverture,0,0,1,0
68217,FRPFJ,FRBHA,plateau,0,0,17,0
68217,FRPFJ,FRBHA,relance,0,0,1,0
68217,FRSHY,FRSIA,bascule,0,0,1,0
68217,FRSHY,FRSIA,derniers_jours,0,0,3,0
68217,FRSHY,FRSIA,intervalle,0,0,7,0
68217,FRSHY,FRSIA,ouverture,0,0,1,0
68217,FRSHY,FRSIA,plateau,0,0,17,0
68217,FRSHY,FRSIA,relance,0,0,1,0
68217,FRSHZ,FRPFI,bascule,0,0,1,0
68217,FRSHZ,FRPFI,derniers_jours,0,0,3,0
68217,FRSHZ,FRPFI,intervalle,0,0,7,0
68217,FRSHZ,FRPFI,ouverture,0,0,1,0
68217,FRSHZ,FRPFI,plateau,0,0,17,0
68217,FRSHZ,FRPFI,relance,0,0,1,0
68217,FRSIA,FRPFJ,bascule,0,0,1,0
68217,FRSIA,FRPFJ,derniers_jours,0,0,3,0
68217,FRSIA,FRPFJ,intervalle,0,0,7,0
68217,FRSIA,FRPFJ,ouverture,0,0,1,0
68217,FRSIA,FRPFJ,plateau,0,0,17,0
68217,FRSIA,FRPFJ,relance,0,0,1,0
68218,FRBHA,FREAJ,bascule,0,0,1,0
68218,FRBHA,FREAJ,derniers_jours,0,0,3,0
68218,FRBHA,FREAJ,intervalle,0,0,7,0
68218,FRBHA,FREAJ,ouverture,0,0,1,0
68218,FRBHA,FREAJ,plateau,0,0,17,0
68218,FRBHA,FREAJ,relance,0,0,1,0
68218,FRBHA,FRPFJ,bascule,0,0,1,0
68218,FRBHA,FRPFJ,derniers_jours,0,0,3,0
68218,FRBHA,FRPFJ,intervalle,0,0,7,0
68218,FRBHA,FRPFJ,ouverture,0,0,1,0
68218,FRBHA,FRPFJ,plateau,0,0,17,0
68218,FRBHA,FRPFJ,relance,0,0,1,0
68218,FRKGD,FRBHA,bascule,0,0,1,0
68218,FRKGD,FRBHA,derniers_jours,0,0,3,0
68218,FRKGD,FRBHA,intervalle,0,0,5,0
68218,FRKGD,FRBHA,ouverture,0,0,1,0
68218,FRKGD,FRBHA,plateau,0,0,12,0
68218,FRKGD,FREAJ,bascule,0,0,1,0
68218,FRKGD,FREAJ,derniers_jours,0,0,3,0
68218,FRKGD,FREAJ,intervalle,0,0,5,0
68218,FRKGD,FREAJ,ouverture,0,0,1,0
68218,FRKGD,FREAJ,plateau,0,0,12,0
68218,FRPFH,FREAJ,bascule,0,0,1,0
68218,FRPFH,FREAJ,derniers_jours,0,0,3,0
68218,FRPFH,FREAJ,intervalle,0,0,7,0
68218,FRPFH,FREAJ,ouverture,0,0,1,0
68218,FRPFH,FREAJ,plateau,0,0,17,0
68218,FRPFH,FREAJ,relance,0,0,1,0
68218,FRPFI,FREAJ,bascule,0,0,1,0
68218,FRPFI,FREAJ,derniers_jours,0,0,3,0
68218,FRPFI,FREAJ,intervalle,0,0,7,0
68218,FRPFI,FREAJ,ouverture,0,0,1,0
68218,FRPFI,FREAJ,plateau,0,0,17,0
68218,FRPFI,FREAJ,relance,0,0,1,0
68218,FRPFI,FRSHZ,bascule,0,0,1,0
68218,FRPFI,FRSHZ,derniers_jours,0,0,3,0
68218,FRPFI,FRSHZ,intervalle,0,0,7,0
68218,FRPFI,FRSHZ,ouverture,0,0,1,0
68218,FRPFI,FRSHZ,plateau,0,0,17,0
68218,FRPFI,FRSHZ,relance,0,0,1,0
68218,FRPFJ,FREAJ,bascule,0,0,1,0
68218,FRPFJ,FREAJ,derniers_jours,0,0,3,0
68218,FRPFJ,FREAJ,intervalle,0,0,7,0
68218,FRPFJ,FREAJ,ouverture,0,0,1,0
68218,FRPFJ,FREAJ,plateau,0,0,17,0
68218,FRPFJ,FREAJ,relance,0,0,1,0
68218,FRPFJ,FRSIA,bascule,0,0,1,0
68218,FRPFJ,FRSIA,derniers_jours,0,0,3,0
68218,FRPFJ,FRSIA,intervalle,0,0,7,0
68218,FRPFJ,FRSIA,ouverture,0,0,1,0
68218,FRPFJ,FRSIA,plateau,0,0,17,0
68218,FRPFJ,FRSIA,relance,0,0,1,0
68218,FRSHY,FREAJ,bascule,0,0,1,0
68218,FRSHY,FREAJ,derniers_jours,0,0,3,0
68218,FRSHY,FREAJ,intervalle,0,0,7,0
68218,FRSHY,FREAJ,ouverture,0,0,1,0
68218,FRSHY,FREAJ,plateau,0,0,17,0
68218,FRSHY,FREAJ,relance,0,0,1,0
68218,FRSHY,FRPFI,bascule,0,0,1,0
68218,FRSHY,FRPFI,derniers_jours,0,0,3,0
68218,FRSHY,FRPFI,intervalle,0,0,7,0
68218,FRSHY,FRPFI,ouverture,0,0,1,0
68218,FRSHY,FRPFI,plateau,0,0,17,0
68218,FRSHY,FRPFI,relance,0,0,1,0
68218,FRSHZ,FREAJ,bascule,0,0,1,0
68218,FRSHZ,FREAJ,derniers_jours,0,0,3,0
68218,FRSHZ,FREAJ,intervalle,0,0,7,0
68218,FRSHZ,FREAJ,ouverture,0,0,1,0
68218,FRSHZ,FREAJ,plateau,0,0,17,0
68218,FRSHZ,FREAJ,relance,0,0,1,0
68218,FRSHZ,FRPFH,bascule,0,0,1,0
68218,FRSHZ,FRPFH,derniers_jours,0,0,3,0
68218,FRSHZ,FRPFH,intervalle,0,0,7,0
68218,FRSHZ,FRPFH,ouverture,0,0,1,0
68218,FRSHZ,FRPFH,plateau,0,0,17,0
68218,FRSHZ,FRPFH,relance,0,0,1,0
68218,FRSIA,FREAJ,bascule,0,0,1,0
68218,FRSIA,FREAJ,derniers_jours,0,0,3,0
68218,FRSIA,FREAJ,intervalle,0,0,7,0
68218,FRSIA,FREAJ,ouverture,0,0,1,0
68218,FRSIA,FREAJ,plateau,0,0,17,0
68218,FRSIA,FREAJ,relance,0,0,1,0
68218,FRSIA,FRSHY,bascule,0,0,1,0
68218,FRSIA,FRSHY,derniers_jours,0,0,3,0
68218,FRSIA,FRSHY,intervalle,0,0,7,0
68218,FRSIA,FRSHY,ouverture,0,0,1,0
68218,FRSIA,FRSHY,plateau,0,0,17,0
68218,FRSIA,FRSHY,relance,0,0,1,0
68219,FREAJ,FRBHA,bascule,0,0,1,0
68219,FREAJ,FRBHA,derniers_jours,0,0,3,0
68219,FREAJ,FRBHA,intervalle,0,0,7,0
68219,FREAJ,FRBHA,ouverture,0,0,1,0
68219,FREAJ,FRBHA,plateau,0,0,17,0
68219,FREAJ,FRBHA,relance,0,0,1,0
68219,FREAJ,FRPFH,bascule,0,0,1,0
68219,FREAJ,FRPFH,derniers_jours,0,0,3,0
68219,FREAJ,FRPFH,intervalle,0,0,7,0
68219,FREAJ,FRPFH,ouverture,0,0,1,0
68219,FREAJ,FRPFH,plateau,0,0,17,0
68219,FREAJ,FRPFH,relance,0,0,1,0
68219,FREAJ,FRPFI,bascule,0,0,1,0
68219,FREAJ,FRPFI,derniers_jours,0,0,3,0
68219,FREAJ,FRPFI,intervalle,0,0,7,0
68219,FREAJ,FRPFI,ouverture,0,0,1,0
68219,FREAJ,FRPFI,plateau,0,0,17,0
68219,FREAJ,FRPFI,relance,0,0,1,0
68219,FREAJ,FRPFJ,bascule,0,0,1,0
68219,FREAJ,FRPFJ,derniers_jours,0,0,3,0
68219,FREAJ,FRPFJ,intervalle,0,0,7,0
68219,FREAJ,FRPFJ,ouverture,0,0,1,0
68219,FREAJ,FRPFJ,plateau,0,0,17,0
68219,FREAJ,FRPFJ,relance,0,0,1,0
68219,FREAJ,FRSHY,bascule,0,0,1,0
68219,FREAJ,FRSHY,derniers_jours,0,0,3,0
